contractId,businessDate,tradeTime,stockSymbol,securityName,stockId,buyerMemberId,buyerBrokerName,sellerMemberId,sellerBrokerName,contractQuantity,contractRate,contractAmount,tradeBookId
2026091001003186,2026-09-10,2026-09-10T12:51:30.433851,ADBL,Agricultural Development Bank Limited,397,59,Deevyaa Securities & Stock House Pvt. Ltd,39,Sumeru Securities Pvt. Ltd.,100,297.0,29700.0,198465648
2026091001003187,2026-09-10,2026-09-10T12:51:30.43391,ADBL,Agricultural Development Bank Limited,397,26,Asian Securities Private Ltd.,39,Sumeru Securities Pvt. Ltd.,500,297.0,148500.0,198465650
2026091001003188,2026-09-10,2026-09-10T12:51:30.433965,ADBL,Agricultural Development Bank Limited,397,32,Premier Securities Company Ltd.,39,Sumeru Securities Pvt. Ltd.,12,297.0,3564.0,198465651
2026091001003189,2026-09-10,2026-09-10T12:51:30.947427,KDL,Kalinchowk Darshan Limited,9151,32,Premier Securities Company Ltd.,14,Nepal Stock House (PVT) Ltd.,100,626.0,62600.0,198465654
2026091001003190,2026-09-10,2026-09-10T12:51:30.947618,KDL,Kalinchowk Darshan Limited,9151,22,Siprabi Securities Pvt. Ltd.,14,Nepal Stock House (PVT) Ltd.,50,625.7,31285.0,198465656
2026091001003191,2026-09-10,2026-09-10T12:51:30.947694,KDL,Kalinchowk Darshan Limited,9151,8,Brilliant Securities Pvt. Ltd.,14,Nepal Stock House (PVT) Ltd.,30,625.4,18762.0,198465658
2026091001003192,2026-09-10,2026-09-10T12:51:30.947763,KDL,Kalinchowk Darshan Limited,9151,44,Dynamic Money Managers Securities Pvt. Ltd.,14,Nepal Stock House (PVT) Ltd.,2820,625.3,1763346.0,198465659
2026091001003193,2026-09-10,2026-09-10T12:51:32.541718,NABIL,Nabil Bank Limited,131,77,Nabil Stock Dealer Ltd.,34,Vision Securities Pvt. Ltd,17,553.0,9401.0,198465666
2026091001003194,2026-09-10,2026-09-10T12:51:33.208526,SANIMA,Sanima Bank Limited,171,33,Dakshinkali Investment & Securities Pvt. Ltd.,47,Neev Securities Pvt. Ltd.,180,366.0,65880.0,198465671
2026091001003195,2026-09-10,2026-09-10T12:51:34.847639,SAPIL,Sarvottam Paints Industries Limited,9353,32,Premier Securities Company Ltd.,48,Trishakti Securities Public Limited,21,1253.0,26313.0,198465685
2026091001003196,2026-09-10,2026-09-10T12:51:38.432093,SAEF2,Sanima Equity Fund-2,9349,28,Shree Krishna Securities Ltd.,1,Kumari Securities Private Limited,100,8.98,898.0,198465693
